,GEO_ID,NAME,H011A001,H011A002,H011A003,H011A004
1219,8710000US3613452,"ZCTA5 13452, New York",4446,2028,1386,1032
1220,8710000US3613454,"ZCTA5 13454, New York",767,383,235,149
1221,8710000US3613456,"ZCTA5 13456, New York",4086,2410,1077,599
1222,8710000US3613459,"ZCTA5 13459, New York",2140,1158,498,484
1223,8710000US3613460,"ZCTA5 13460, New York",4323,2050,1207,1066
1224,8710000US3613461,"ZCTA5 13461, New York",3023,1776,680,567
1225,8710000US3613464,"ZCTA5 13464, New York",1173,578,463,132
1226,8710000US3613468,"ZCTA5 13468, New York",448,225,127,96
1227,8710000US3613469,"ZCTA5 13469, New York",829,509,187,133
1228,8710000US3613470,"ZCTA5 13470, New York",699,291,321,87
1229,8710000US3613471,"ZCTA5 13471, New York",3445,1668,1155,622
1230,8710000US3613472,"ZCTA5 13472, New York",309,146,108,55
1231,8710000US3613473,"ZCTA5 13473, New York",745,340,282,123
1232,8710000US3613475,"ZCTA5 13475, New York",28,9,7,12
1233,8710000US3613476,"ZCTA5 13476, New York",2938,1623,641,674
1234,8710000US3613477,"ZCTA5 13477, New York",1422,746,485,191
1235,8710000US3613478,"ZCTA5 13478, New York",3000,1761,888,351
1236,8710000US3613480,"ZCTA5 13480, New York",3366,1816,739,811
1237,8710000US3613483,"ZCTA5 13483, New York",248,124,71,53
1238,8710000US3613484,"ZCTA5 13484, New York",176,74,68,34
1239,8710000US3613485,"ZCTA5 13485, New York",1109,556,397,156
1240,8710000US3613486,"ZCTA5 13486, New York",805,423,246,136
1241,8710000US3613488,"ZCTA5 13488, New York",98,52,40,6
1242,8710000US3613489,"ZCTA5 13489, New York",656,326,233,97
1243,8710000US3613490,"ZCTA5 13490, New York",1323,851,289,183
1244,8710000US3613491,"ZCTA5 13491, New York",3579,1924,1035,620
1245,8710000US3613492,"ZCTA5 13492, New York",11322,6755,2724,1843
1246,8710000US3613493,"ZCTA5 13493, New York",2031,1036,658,337
1247,8710000US3613494,"ZCTA5 13494, New York",307,158,108,41
1248,8710000US3613495,"ZCTA5 13495, New York",2021,948,487,586
1249,8710000US3613501,"ZCTA5 13501, New York",24459,9433,4931,10095
1250,8710000US3613502,"ZCTA5 13502, New York",26228,11603,6335,8290
1251,8710000US3613601,"ZCTA5 13601, New York",33004,13798,5575,13631
1252,8710000US3613602,"ZCTA5 13602, New York",329,2,0,327
1253,8710000US3613603,"ZCTA5 13603, New York",7069,5,32,7032
1254,8710000US3613605,"ZCTA5 13605, New York",4688,2622,1032,1034
1255,8710000US3613606,"ZCTA5 13606, New York",2640,1520,680,440
1256,8710000US3613607,"ZCTA5 13607, New York",1762,706,477,579
1257,8710000US3613608,"ZCTA5 13608, New York",1669,813,486,370
1258,8710000US3613612,"ZCTA5 13612, New York",2646,1370,519,757
1259,8710000US3613613,"ZCTA5 13613, New York",2651,1252,816,583
1260,8710000US3613614,"ZCTA5 13614, New York",357,122,117,118
1261,8710000US3613615,"ZCTA5 13615, New York",1243,730,211,302
1262,8710000US3613616,"ZCTA5 13616, New York",1548,448,285,815
1263,8710000US3613617,"ZCTA5 13617, New York",8042,3846,1932,2264
1264,8710000US3613618,"ZCTA5 13618, New York",1669,909,455,305
1265,8710000US3613619,"ZCTA5 13619, New York",10078,4726,1957,3395
1266,8710000US3613620,"ZCTA5 13620, New York",2144,1084,686,374
1267,8710000US3613621,"ZCTA5 13621, New York",644,323,227,94
1268,8710000US3613622,"ZCTA5 13622, New York",2385,1384,681,320
1269,8710000US3613623,"ZCTA5 13623, New York",49,17,25,7
1270,8710000US3613624,"ZCTA5 13624, New York",4536,2299,1019,1218
1271,8710000US3613625,"ZCTA5 13625, New York",1844,996,604,244
1272,8710000US3613626,"ZCTA5 13626, New York",2218,1121,593,504
1273,8710000US3613628,"ZCTA5 13628, New York",202,82,74,46
1274,8710000US3613630,"ZCTA5 13630, New York",1511,666,583,262
1275,8710000US3613633,"ZCTA5 13633, New York",338,124,169,45
1276,8710000US3613634,"ZCTA5 13634, New York",3865,2345,929,591
1277,8710000US3613635,"ZCTA5 13635, New York",1071,523,326,222
1278,8710000US3613636,"ZCTA5 13636, New York",277,154,60,63
1279,8710000US3613637,"ZCTA5 13637, New York",3659,1309,441,1909
1280,8710000US3613638,"ZCTA5 13638, New York",346,154,101,91
1281,8710000US3613639,"ZCTA5 13639, New York",231,76,97,58
1282,8710000US3613640,"ZCTA5 13640, New York",268,147,95,26
1283,8710000US3613641,"ZCTA5 13641, New York",91,60,18,13
1284,8710000US3613642,"ZCTA5 13642, New York",8834,4086,2236,2512
1285,8710000US3613643,"ZCTA5 13643, New York",17,14,0,3
1286,8710000US3613646,"ZCTA5 13646, New York",2154,903,853,398
1287,8710000US3613647,"ZCTA5 13647, New York",66,20,7,39
1288,8710000US3613648,"ZCTA5 13648, New York",2386,1202,796,388
1289,8710000US3613650,"ZCTA5 13650, New York",1333,725,390,218
1290,8710000US3613651,"ZCTA5 13651, New York",119,63,41,15
1291,8710000US3613652,"ZCTA5 13652, New York",1770,808,587,375
1292,8710000US3613654,"ZCTA5 13654, New York",2412,971,1006,435
1293,8710000US3613655,"ZCTA5 13655, New York",122,29,50,43
1294,8710000US3613656,"ZCTA5 13656, New York",2774,1471,810,493
1295,8710000US3613658,"ZCTA5 13658, New York",2293,1198,677,418
1296,8710000US3613659,"ZCTA5 13659, New York",586,273,256,57
1297,8710000US3613660,"ZCTA5 13660, New York",1833,934,576,323
1298,8710000US3613661,"ZCTA5 13661, New York",1616,866,516,234
1299,8710000US3613662,"ZCTA5 13662, New York",15336,7538,3175,4623
1300,8710000US3613664,"ZCTA5 13664, New York",380,197,99,84
1301,8710000US3613665,"ZCTA5 13665, New York",838,468,221,149
1302,8710000US3613666,"ZCTA5 13666, New York",256,93,97,66
1303,8710000US3613667,"ZCTA5 13667, New York",3090,1394,904,792
1304,8710000US3613668,"ZCTA5 13668, New York",3216,1771,867,578
1305,8710000US3613669,"ZCTA5 13669, New York",14319,6964,3694,3661
1306,8710000US3613670,"ZCTA5 13670, New York",418,157,215,46
1307,8710000US3613672,"ZCTA5 13672, New York",595,278,211,106
1308,8710000US3613673,"ZCTA5 13673, New York",2024,871,439,714
1309,8710000US3613674,"ZCTA5 13674, New York",126,61,38,27
1310,8710000US3613675,"ZCTA5 13675, New York",154,74,38,42
1311,8710000US3613676,"ZCTA5 13676, New York",11664,5015,2584,4065
1312,8710000US3613677,"ZCTA5 13677, New York",90,46,24,20
1313,8710000US3613678,"ZCTA5 13678, New York",197,63,55,79
1314,8710000US3613679,"ZCTA5 13679, New York",1817,1042,470,305
1315,8710000US3613680,"ZCTA5 13680, New York",1198,586,401,211
1316,8710000US3613681,"ZCTA5 13681, New York",867,480,231,156
1317,8710000US3613682,"ZCTA5 13682, New York",850,535,210,105
1318,8710000US3613684,"ZCTA5 13684, New York",1109,583,388,138
1319,8710000US3613685,"ZCTA5 13685, New York",2177,1056,413,708
1320,8710000US3613687,"ZCTA5 13687, New York",474,228,205,41
1321,8710000US3613690,"ZCTA5 13690, New York",781,329,298,154
1322,8710000US3613691,"ZCTA5 13691, New York",3064,1682,792,590
1323,8710000US3613692,"ZCTA5 13692, New York",27,10,17,0
1324,8710000US3613693,"ZCTA5 13693, New York",494,298,129,67
1325,8710000US3613694,"ZCTA5 13694, New York",1475,749,391,335
1326,8710000US3613695,"ZCTA5 13695, New York",81,29,36,16
1327,8710000US3613696,"ZCTA5 13696, New York",82,40,23,19
1328,8710000US3613697,"ZCTA5 13697, New York",2239,1180,665,394
1329,8710000US3613730,"ZCTA5 13730, New York",2754,1437,842,475
1330,8710000US3613731,"ZCTA5 13731, New York",1118,475,497,146
1331,8710000US3613732,"ZCTA5 13732, New York",7928,5087,1986,855
1332,8710000US3613733,"ZCTA5 13733, New York",5115,2674,1560,881
1333,8710000US3613734,"ZCTA5 13734, New York",2272,1186,641,445
1334,8710000US3613736,"ZCTA5 13736, New York",2299,1233,770,296
1335,8710000US3613739,"ZCTA5 13739, New York",917,458,293,166
1336,8710000US3613740,"ZCTA5 13740, New York",537,249,209,79
1337,8710000US3613743,"ZCTA5 13743, New York",3677,1922,1036,719
1338,8710000US3613744,"ZCTA5 13744, New York",1089,631,338,120
1339,8710000US3613746,"ZCTA5 13746, New York",2452,1388,755,309
1340,8710000US3613748,"ZCTA5 13748, New York",3717,2103,1155,459
1341,8710000US3613750,"ZCTA5 13750, New York",1075,505,310,260
1342,8710000US3613751,"ZCTA5 13751, New York",189,87,44,58
1343,8710000US3613752,"ZCTA5 13752, New York",771,357,315,99
1344,8710000US3613753,"ZCTA5 13753, New York",3954,1791,1088,1075
1345,8710000US3613754,"ZCTA5 13754, New York",3238,1484,960,794
1346,8710000US3613755,"ZCTA5 13755, New York",1212,528,419,265
1347,8710000US3613756,"ZCTA5 13756, New York",607,263,239,105
1348,8710000US3613757,"ZCTA5 13757, New York",1019,575,290,154
1349,8710000US3613760,"ZCTA5 13760, New York",40633,20560,8904,11169
1350,8710000US3613774,"ZCTA5 13774, New York",198,90,80,28
1351,8710000US3613775,"ZCTA5 13775, New York",1588,794,535,259
1352,8710000US3613776,"ZCTA5 13776, New York",504,229,159,116
1353,8710000US3613777,"ZCTA5 13777, New York",719,363,248,108
1354,8710000US3613778,"ZCTA5 13778, New York",5810,2987,1661,1162
1355,8710000US3613780,"ZCTA5 13780, New York",1024,592,335,97
1356,8710000US3613782,"ZCTA5 13782, New York",736,325,253,158
1357,8710000US3613783,"ZCTA5 13783, New York",2383,867,894,622
1358,8710000US3613784,"ZCTA5 13784, New York",172,73,70,29
1359,8710000US3613786,"ZCTA5 13786, New York",444,226,133,85
1360,8710000US3613787,"ZCTA5 13787, New York",3570,1804,1082,684
1361,8710000US3613788,"ZCTA5 13788, New York",958,490,229,239
1362,8710000US3613790,"ZCTA5 13790, New York",16072,7140,3308,5624
1363,8710000US3613794,"ZCTA5 13794, New York",103,41,35,27
1364,8710000US3613795,"ZCTA5 13795, New York",3669,1831,835,1003
1365,8710000US3613796,"ZCTA5 13796, New York",1211,612,345,254
1366,8710000US3613797,"ZCTA5 13797, New York",2223,1082,772,369
1367,8710000US3613801,"ZCTA5 13801, New York",1346,611,538,197
1368,8710000US3613802,"ZCTA5 13802, New York",700,443,163,94
1369,8710000US3613803,"ZCTA5 13803, New York",3904,2145,1063,696
1370,8710000US3613804,"ZCTA5 13804, New York",388,201,106,81
1371,8710000US3613806,"ZCTA5 13806, New York",201,97,69,35
1372,8710000US3613807,"ZCTA5 13807, New York",1152,585,308,259
1373,8710000US3613808,"ZCTA5 13808, New York",1726,844,561,321
1374,8710000US3613809,"ZCTA5 13809, New York",1504,682,557,265
1375,8710000US3613810,"ZCTA5 13810, New York",1127,587,377,163
1376,8710000US3613811,"ZCTA5 13811, New York",4258,2399,1245,614
1377,8710000US3613812,"ZCTA5 13812, New York",2332,1230,637,465
1378,8710000US3613813,"ZCTA5 13813, New York",950,477,297,176
1379,8710000US3613815,"ZCTA5 13815, New York",13158,5749,3231,4178
1380,8710000US3613820,"ZCTA5 13820, New York",16488,6711,3738,6039
1381,8710000US3613825,"ZCTA5 13825, New York",3323,1668,994,661
1382,8710000US3613826,"ZCTA5 13826, New York",58,28,24,6
1383,8710000US3613827,"ZCTA5 13827, New York",11181,5409,2933,2839
1384,8710000US3613830,"ZCTA5 13830, New York",4661,2377,1490,794
1385,8710000US3613832,"ZCTA5 13832, New York",696,302,240,154
1386,8710000US3613833,"ZCTA5 13833, New York",4153,2167,1307,679
1387,8710000US3613834,"ZCTA5 13834, New York",116,41,39,36
1388,8710000US3613835,"ZCTA5 13835, New York",1490,761,465,264
1389,8710000US3613838,"ZCTA5 13838, New York",4262,1905,859,1498
1390,8710000US3613839,"ZCTA5 13839, New York",1352,727,503,122
1391,8710000US3613841,"ZCTA5 13841, New York",521,260,156,105
1392,8710000US3613842,"ZCTA5 13842, New York",476,294,119,63
1393,8710000US3613843,"ZCTA5 13843, New York",1858,1021,601,236
1394,8710000US3613844,"ZCTA5 13844, New York",715,294,305,116
1395,8710000US3613845,"ZCTA5 13845, New York",80,27,18,35
1396,8710000US3613846,"ZCTA5 13846, New York",291,133,108,50
1397,8710000US3613847,"ZCTA5 13847, New York",65,33,16,16
1398,8710000US3613849,"ZCTA5 13849, New York",4455,2337,1385,733
1399,8710000US3613850,"ZCTA5 13850, New York",18974,10815,5032,3127
1400,8710000US3613856,"ZCTA5 13856, New York",6409,2614,1992,1803
1401,8710000US3613859,"ZCTA5 13859, New York",171,75,61,35
1402,8710000US3613860,"ZCTA5 13860, New York",94,51,20,23
1403,8710000US3613861,"ZCTA5 13861, New York",413,265,108,40
1404,8710000US3613862,"ZCTA5 13862, New York",4084,2219,1042,823
1405,8710000US3613863,"ZCTA5 13863, New York",668,363,148,157
1406,8710000US3613864,"ZCTA5 13864, New York",1123,521,346,256
1407,8710000US3613865,"ZCTA5 13865, New York",6212,3428,1890,894
1408,8710000US3613901,"ZCTA5 13901, New York",17470,8359,3366,5745
1409,8710000US3613902,"ZCTA5 13902, New York",0,0,0,0
1410,8710000US3613903,"ZCTA5 13903, New York",16413,8195,3694,4524
1411,8710000US3613904,"ZCTA5 13904, New York",8122,3890,1852,2380
1412,8710000US3613905,"ZCTA5 13905, New York",21501,7675,4101,9725
1413,8710000US3614001,"ZCTA5 14001, New York",9228,5317,2377,1534
1414,8710000US3614004,"ZCTA5 14004, New York",10198,6360,2623,1215
1415,8710000US3614005,"ZCTA5 14005, New York",1947,1202,421,324
1416,8710000US3614006,"ZCTA5 14006, New York",9461,5601,2266,1594
1417,8710000US3614008,"ZCTA5 14008, New York",1397,835,319,243
1418,8710000US3614009,"ZCTA5 14009, New York",5566,2995,1354,1217
1419,8710000US3614011,"ZCTA5 14011, New York",5954,3494,1330,1130
1420,8710000US3614012,"ZCTA5 14012, New York",2327,1360,612,355
1421,8710000US3614013,"ZCTA5 14013, New York",1232,774,299,159
1422,8710000US3614020,"ZCTA5 14020, New York",20152,9637,4044,6471
1423,8710000US3614024,"ZCTA5 14024, New York",1651,1019,394,238
1424,8710000US3614025,"ZCTA5 14025, New York",2990,1929,602,459
1425,8710000US3614026,"ZCTA5 14026, New York",669,410,168,91
1426,8710000US3614028,"ZCTA5 14028, New York",1543,940,392,211
1427,8710000US3614030,"ZCTA5 14030, New York",1721,1016,423,282
1428,8710000US3614031,"ZCTA5 14031, New York",8821,5585,2175,1061
1429,8710000US3614032,"ZCTA5 14032, New York",7637,5721,1266,650
1430,8710000US3614033,"ZCTA5 14033, New York",2200,1484,496,220
1431,8710000US3614034,"ZCTA5 14034, New York",1729,1002,506,221
1432,8710000US3614035,"ZCTA5 14035, New York",125,46,28,51
1433,8710000US3614036,"ZCTA5 14036, New York",5097,3099,1193,805
1434,8710000US3614037,"ZCTA5 14037, New York",1155,695,321,139
1435,8710000US3614039,"ZCTA5 14039, New York",101,53,26,22
1436,8710000US3614040,"ZCTA5 14040, New York",2183,1377,580,226
1437,8710000US3614041,"ZCTA5 14041, New York",228,106,69,53
1438,8710000US3614042,"ZCTA5 14042, New York",3897,2027,901,969
1439,8710000US3614043,"ZCTA5 14043, New York",23726,12516,5389,5821
1440,8710000US3614047,"ZCTA5 14047, New York",6205,3993,1366,846
1441,8710000US3614048,"ZCTA5 14048, New York",11877,5183,3093,3601
1442,8710000US3614051,"ZCTA5 14051, New York",17426,12763,3352,1311
1443,8710000US3614052,"ZCTA5 14052, New York",16776,10936,3882,1958
1444,8710000US3614054,"ZCTA5 14054, New York",1314,815,265,234
1445,8710000US3614055,"ZCTA5 14055, New York",1381,796,464,121
1446,8710000US3614057,"ZCTA5 14057, New York",7938,5260,1679,999
1447,8710000US3614058,"ZCTA5 14058, New York",2024,1238,475,311
1448,8710000US3614059,"ZCTA5 14059, New York",8854,5510,2490,854
1449,8710000US3614060,"ZCTA5 14060, New York",434,221,144,69
1450,8710000US3614061,"ZCTA5 14061, New York",304,142,77,85
1451,8710000US3614062,"ZCTA5 14062, New York",3224,1843,904,477
1452,8710000US3614063,"ZCTA5 14063, New York",11674,5372,2322,3980
1453,8710000US3614065,"ZCTA5 14065, New York",1876,1059,552,265
1454,8710000US3614066,"ZCTA5 14066, New York",1305,744,344,217
1455,8710000US3614067,"ZCTA5 14067, New York",4840,3000,1132,708
1456,8710000US3614068,"ZCTA5 14068, New York",5932,3816,1087,1029
1457,8710000US3614069,"ZCTA5 14069, New York",829,554,171,104
1458,8710000US3614070,"ZCTA5 14070, New York",4203,2078,1055,1070
1459,8710000US3614072,"ZCTA5 14072, New York",19062,12843,3821,2398
1460,8710000US3614075,"ZCTA5 14075, New York",40465,25456,8253,6756
1461,8710000US3614080,"ZCTA5 14080, New York",4260,2838,863,559
1462,8710000US3614081,"ZCTA5 14081, New York",1754,917,489,348
1463,8710000US3614082,"ZCTA5 14082, New York",417,222,112,83
1464,8710000US3614085,"ZCTA5 14085, New York",7224,5774,1124,326
1465,8710000US3614086,"ZCTA5 14086, New York",30850,21550,5702,3598
1466,8710000US3614091,"ZCTA5 14091, New York",800,475,234,91
1467,8710000US3614092,"ZCTA5 14092, New York",10229,5940,2562,1727
1468,8710000US3614094,"ZCTA5 14094, New York",45913,25592,9686,10635
1469,8710000US3614098,"ZCTA5 14098, New York",2841,1678,710,453
1470,8710000US3614101,"ZCTA5 14101, New York",1753,996,436,321
1471,8710000US3614102,"ZCTA5 14102, New York",1278,885,274,119
1472,8710000US3614103,"ZCTA5 14103, New York",9926,5028,2224,2674
1473,8710000US3614105,"ZCTA5 14105, New York",4464,2811,913,740
1474,8710000US3614108,"ZCTA5 14108, New York",5559,3559,1261,739
1475,8710000US3614109,"ZCTA5 14109, New York",5,5,0,0
1476,8710000US3614111,"ZCTA5 14111, New York",3197,1915,748,534
1477,8710000US3614112,"ZCTA5 14112, New York",81,62,3,16
1478,8710000US3614113,"ZCTA5 14113, New York",691,460,159,72
1479,8710000US3614120,"ZCTA5 14120, New York",43459,25654,8364,9441
1480,8710000US3614125,"ZCTA5 14125, New York",3593,2057,719,817
1481,8710000US3614126,"ZCTA5 14126, New York",571,219,183,169
1482,8710000US3614127,"ZCTA5 14127, New York",28832,17858,5756,5218
1483,8710000US3614129,"ZCTA5 14129, New York",1137,671,292,174
1484,8710000US3614130,"ZCTA5 14130, New York",265,137,55,73
1485,8710000US3614131,"ZCTA5 14131, New York",5145,2929,1374,842
1486,8710000US3614132,"ZCTA5 14132, New York",5520,3245,1378,897
1487,8710000US3614134,"ZCTA5 14134, New York",104,76,23,5
1488,8710000US3614135,"ZCTA5 14135, New York",118,83,18,17
1489,8710000US3614136,"ZCTA5 14136, New York",4741,2654,1129,958
1490,8710000US3614138,"ZCTA5 14138, New York",1943,867,646,430
1491,8710000US3614139,"ZCTA5 14139, New York",2091,1245,573,273
1492,8710000US3614141,"ZCTA5 14141, New York",7387,3986,1683,1718
1493,8710000US3614143,"ZCTA5 14143, New York",1193,714,251,228
1494,8710000US3614145,"ZCTA5 14145, New York",1604,931,428,245
1495,8710000US3614150,"ZCTA5 14150, New York",39636,21930,9275,8431
1496,8710000US3614167,"ZCTA5 14167, New York",1637,928,468,241
1497,8710000US3614168,"ZCTA5 14168, New York",23,9,9,5
1498,8710000US3614169,"ZCTA5 14169, New York",149,56,39,54
1499,8710000US3614170,"ZCTA5 14170, New York",2261,1424,581,256
1500,8710000US3614171,"ZCTA5 14171, New York",2030,1150,577,303
1501,8710000US3614172,"ZCTA5 14172, New York",3099,1911,731,457
1502,8710000US3614173,"ZCTA5 14173, New York",391,168,89,134
1503,8710000US3614174,"ZCTA5 14174, New York",5635,3412,1409,814
1504,8710000US3614201,"ZCTA5 14201, New York",5798,1165,623,4010
1505,8710000US3614202,"ZCTA5 14202, New York",1991,465,154,1372
1506,8710000US3614203,"ZCTA5 14203, New York",454,0,0,454
1507,8710000US3614204,"ZCTA5 14204, New York",1584,388,377,819
1508,8710000US3614206,"ZCTA5 14206, New York",17862,7524,3920,6418
1509,8710000US3614207,"ZCTA5 14207, New York",15760,4896,2487,8377
1510,8710000US3614208,"ZCTA5 14208, New York",869,56,66,747
1511,8710000US3614209,"ZCTA5 14209, New York",3393,892,375,2126
1512,8710000US3614210,"ZCTA5 14210, New York",12755,4153,2346,6256
1513,8710000US3614211,"ZCTA5 14211, New York",3910,1351,1021,1538
1514,8710000US3614212,"ZCTA5 14212, New York",5309,2074,1412,1823
1515,8710000US3614213,"ZCTA5 14213, New York",11917,3052,1762,7103
1516,8710000US3614214,"ZCTA5 14214, New York",9023,4002,1341,3680
1517,8710000US3614215,"ZCTA5 14215, New York",5543,2499,1330,1714
1518,8710000US3614216,"ZCTA5 14216, New York",17330,7871,2495,6964
1519,8710000US3614217,"ZCTA5 14217, New York",21819,12398,3764,5657
1520,8710000US3614218,"ZCTA5 14218, New York",16111,6058,3734,6319
1521,8710000US3614219,"ZCTA5 14219, New York",11222,5741,2373,3108
1522,8710000US3614220,"ZCTA5 14220, New York",22280,11321,3904,7055
1523,8710000US3614221,"ZCTA5 14221, New York",46420,28436,10701,7283
1524,8710000US3614222,"ZCTA5 14222, New York",10344,3403,1247,5694
1525,8710000US3614223,"ZCTA5 14223, New York",21196,13054,5100,3042
1526,8710000US3614224,"ZCTA5 14224, New York",38630,22880,9316,6434
1527,8710000US3614225,"ZCTA5 14225, New York",29469,16287,7144,6038
1528,8710000US3614226,"ZCTA5 14226, New York",23639,14619,5055,3965
1529,8710000US3614227,"ZCTA5 14227, New York",21305,11019,5032,5254
1530,8710000US3614228,"ZCTA5 14228, New York",16594,7599,2551,6444
1531,8710000US3614261,"ZCTA5 14261, New York",3,0,0,3
1532,8710000US3614301,"ZCTA5 14301, New York",8321,2356,1804,4161
1533,8710000US3614302,"ZCTA5 14302, New York",88,35,20,33
1534,8710000US3614303,"ZCTA5 14303, New York",3785,933,912,1940
1535,8710000US3614304,"ZCTA5 14304, New York",27984,14742,7261,5981
1536,8710000US3614305,"ZCTA5 14305, New York",10664,5032,2580,3052
1537,8710000US3614411,"ZCTA5 14411, New York",11325,5908,2682,2735
1538,8710000US3614414,"ZCTA5 14414, New York",6798,3988,1393,1417
1539,8710000US3614415,"ZCTA5 14415, New York",132,56,30,46
1540,8710000US3614416,"ZCTA5 14416, New York",3746,2338,844,564
1541,8710000US3614418,"ZCTA5 14418, New York",1303,723,385,195
1542,8710000US3614420,"ZCTA5 14420, New York",16766,9219,2543,5004
1543,8710000US3614422,"ZCTA5 14422, New York",2384,1583,538,263
1544,8710000US3614423,"ZCTA5 14423, New York",4551,2812,955,784
1545,8710000US3614424,"ZCTA5 14424, New York",25236,13996,4326,6914
1546,8710000US3614425,"ZCTA5 14425, New York",10177,6419,1539,2219
1547,8710000US3614427,"ZCTA5 14427, New York",1938,1045,493,400
1548,8710000US3614428,"ZCTA5 14428, New York",7811,5278,1523,1010
1549,8710000US3614432,"ZCTA5 14432, New York",5350,3134,1214,1002
1550,8710000US3614433,"ZCTA5 14433, New York",4399,2293,1247,859
1551,8710000US3614435,"ZCTA5 14435, New York",2887,1974,555,358
1552,8710000US3614437,"ZCTA5 14437, New York",9279,4960,2167,2152
1553,8710000US3614441,"ZCTA5 14441, New York",304,123,79,102
1554,8710000US3614445,"ZCTA5 14445, New York",7392,3506,1010,2876
1555,8710000US3614450,"ZCTA5 14450, New York",38286,25776,6506,6004
1556,8710000US3614454,"ZCTA5 14454, New York",7458,3004,1116,3338
1557,8710000US3614456,"ZCTA5 14456, New York",15326,7374,3415,4537
1558,8710000US3614462,"ZCTA5 14462, New York",629,415,118,96
1559,8710000US3614464,"ZCTA5 14464, New York",7244,4754,1510,980
1560,8710000US3614466,"ZCTA5 14466, New York",1682,1086,333,263
1561,8710000US3614467,"ZCTA5 14467, New York",7732,4776,1361,1595
1562,8710000US3614468,"ZCTA5 14468, New York",17285,11928,2999,2358
1563,8710000US3614469,"ZCTA5 14469, New York",6054,3728,1369,957
1564,8710000US3614470,"ZCTA5 14470, New York",7791,4856,1601,1334
1565,8710000US3614471,"ZCTA5 14471, New York",2643,1481,698,464
1566,8710000US3614472,"ZCTA5 14472, New York",8411,5938,1468,1005
1567,8710000US3614475,"ZCTA5 14475, New York",227,176,39,12
1568,8710000US3614476,"ZCTA5 14476, New York",2223,1515,466,242
1569,8710000US3614477,"ZCTA5 14477, New York",1622,1070,320,232
1570,8710000US3614478,"ZCTA5 14478, New York",758,430,223,105
1571,8710000US3614479,"ZCTA5 14479, New York",272,189,52,31
1572,8710000US3614480,"ZCTA5 14480, New York",777,316,114,347
1573,8710000US3614481,"ZCTA5 14481, New York",1753,970,470,313
1574,8710000US3614482,"ZCTA5 14482, New York",7841,4451,1491,1899
1575,8710000US3614485,"ZCTA5 14485, New York",4014,2381,883,750
1576,8710000US3614486,"ZCTA5 14486, New York",305,210,63,32
1577,8710000US3614487,"ZCTA5 14487, New York",5896,4089,1032,775
1578,8710000US3614489,"ZCTA5 14489, New York",6262,3158,1580,1524
1579,8710000US3614502,"ZCTA5 14502, New York",10322,7094,1657,1571
1580,8710000US3614504,"ZCTA5 14504, New York",1661,748,501,412
1581,8710000US3614505,"ZCTA5 14505, New York",5255,3537,1055,663
1582,8710000US3614506,"ZCTA5 14506, New York",1289,1013,208,68
1583,8710000US3614507,"ZCTA5 14507, New York",1315,793,328,194
1584,8710000US3614510,"ZCTA5 14510, New York",4359,2036,1000,1323
1585,8710000US3614511,"ZCTA5 14511, New York",472,282,130,60
1586,8710000US3614512,"ZCTA5 14512, New York",4606,2745,1132,729
1587,8710000US3614513,"ZCTA5 14513, New York",12272,6343,2439,3490
1588,8710000US3614514,"ZCTA5 14514, New York",5576,3654,732,1190
1589,8710000US3614516,"ZCTA5 14516, New York",2212,1190,669,353
1590,8710000US3614517,"ZCTA5 14517, New York",2781,1420,696,665
1591,8710000US3614519,"ZCTA5 14519, New York",11293,7784,2147,1362
1592,8710000US3614521,"ZCTA5 14521, New York",2663,1373,714,576
1593,8710000US3614522,"ZCTA5 14522, New York",9320,5165,1865,2290
1594,8710000US3614525,"ZCTA5 14525, New York",2820,1750,609,461
1595,8710000US3614526,"ZCTA5 14526, New York",18416,12776,3516,2124
1596,8710000US3614527,"ZCTA5 14527, New York",12276,6102,3304,2870
1597,8710000US3614529,"ZCTA5 14529, New York",67,34,25,8
1598,8710000US3614530,"ZCTA5 14530, New York",5357,2814,1049,1494
1599,8710000US3614532,"ZCTA5 14532, New York",4332,2535,910,887
1600,8710000US3614533,"ZCTA5 14533, New York",1893,1168,365,360
1601,8710000US3614534,"ZCTA5 14534, New York",27998,19958,6055,1985
1602,8710000US3614536,"ZCTA5 14536, New York",676,325,204,147
1603,8710000US3614537,"ZCTA5 14537, New York",199,107,53,39
1604,8710000US3614539,"ZCTA5 14539, New York",233,158,47,28
1605,8710000US3614541,"ZCTA5 14541, New York",2519,1362,538,619
1606,8710000US3614542,"ZCTA5 14542, New York",97,44,36,17
1607,8710000US3614543,"ZCTA5 14543, New York",2949,1947,768,234
1608,8710000US3614544,"ZCTA5 14544, New York",2056,1222,447,387
1609,8710000US3614545,"ZCTA5 14545, New York",171,138,22,11
1610,8710000US3614546,"ZCTA5 14546, New York",4331,2495,855,981
1611,8710000US3614548,"ZCTA5 14548, New York",4142,2547,967,628
1612,8710000US3614549,"ZCTA5 14549, New York",89,33,33,23
1613,8710000US3614550,"ZCTA5 14550, New York",1504,795,386,323
1614,8710000US3614551,"ZCTA5 14551, New York",4651,2748,1049,854
1615,8710000US3614555,"ZCTA5 14555, New York",924,480,246,198
1616,8710000US3614559,"ZCTA5 14559, New York",17283,11488,3212,2583
1617,8710000US3614560,"ZCTA5 14560, New York",2125,1261,553,311
1618,8710000US3614561,"ZCTA5 14561, New York",2990,1888,711,391
