,GEO_ID,NAME,H016I001,H016I002,H016I003,H016I004,H016I005,H016I006,H016I007,H016I008,H016I009,H016I010,H016I011,H016I012,H016I013,H016I014,H016I015,H016I016,H016I017
0,id,Geographic Area Name,Total,Total!!Owner occupied,Total!!Owner occupied!!1-person household,Total!!Owner occupied!!2-person household,Total!!Owner occupied!!3-person household,Total!!Owner occupied!!4-person household,Total!!Owner occupied!!5-person household,Total!!Owner occupied!!6-person household,Total!!Owner occupied!!7-or-more-person household,Total!!Renter occupied,Total!!Renter occupied!!1-person household,Total!!Renter occupied!!2-person household,Total!!Renter occupied!!3-person household,Total!!Renter occupied!!4-person household,Total!!Renter occupied!!5-person household,Total!!Renter occupied!!6-person household,Total!!Renter occupied!!7-or-more-person household
1340,8710000US3613748,"ZCTA5 13748, New York",1504,1300,293,503,215,187,77,16,9,204,83,51,30,23,14,3,0
1341,8710000US3613750,"ZCTA5 13750, New York",433,328,76,126,62,36,15,12,1,105,37,22,20,18,5,2,1
1342,8710000US3613751,"ZCTA5 13751, New York",78,54,12,22,9,7,4,0,0,24,7,8,3,4,2,0,0
1343,8710000US3613752,"ZCTA5 13752, New York",348,299,82,136,36,31,9,4,1,49,25,9,10,1,2,2,0
1344,8710000US3613753,"ZCTA5 13753, New York",1760,1233,296,560,166,134,54,17,6,527,243,149,70,36,19,8,2
1345,8710000US3613754,"ZCTA5 13754, New York",1300,967,228,396,136,118,55,21,13,333,145,63,46,45,19,9,6
1346,8710000US3613755,"ZCTA5 13755, New York",521,396,94,176,60,35,20,9,2,125,60,24,22,7,10,2,0
1347,8710000US3613756,"ZCTA5 13756, New York",243,200,47,87,26,16,16,4,4,43,15,14,3,6,3,0,2
1348,8710000US3613757,"ZCTA5 13757, New York",423,359,88,146,53,47,17,6,2,64,21,20,11,7,4,1,0
1349,8710000US3613760,"ZCTA5 13760, New York",17919,12234,3052,4895,1941,1552,561,148,85,5685,2894,1488,657,392,155,61,38
1350,8710000US3613774,"ZCTA5 13774, New York",84,70,18,29,6,12,4,0,1,14,8,2,2,1,0,1,0
1351,8710000US3613775,"ZCTA5 13775, New York",660,548,130,245,62,73,21,12,5,112,42,27,18,19,3,3,0
1352,8710000US3613776,"ZCTA5 13776, New York",216,163,36,82,19,15,7,3,1,53,22,10,13,5,3,0,0
1353,8710000US3613777,"ZCTA5 13777, New York",271,227,37,94,39,34,9,10,4,44,15,9,9,8,2,1,0
1354,8710000US3613778,"ZCTA5 13778, New York",2409,1820,393,712,317,244,95,28,31,589,298,146,81,33,17,5,9
1355,8710000US3613780,"ZCTA5 13780, New York",396,360,78,152,56,37,24,8,5,36,9,11,6,7,1,1,1
1356,8710000US3613782,"ZCTA5 13782, New York",314,251,71,107,37,26,9,1,0,63,19,18,12,9,3,2,0
1357,8710000US3613783,"ZCTA5 13783, New York",1038,754,223,324,81,74,31,11,10,284,120,85,31,25,16,4,3
1358,8710000US3613784,"ZCTA5 13784, New York",72,59,16,21,8,10,3,1,0,13,7,1,2,2,0,1,0
1359,8710000US3613786,"ZCTA5 13786, New York",188,153,43,63,15,24,6,2,0,35,15,11,2,4,2,0,1
1360,8710000US3613787,"ZCTA5 13787, New York",1354,1118,246,438,189,136,56,34,19,236,64,56,35,39,22,9,11
1361,8710000US3613788,"ZCTA5 13788, New York",407,305,78,142,29,34,13,5,4,102,37,36,12,9,4,2,2
1362,8710000US3613790,"ZCTA5 13790, New York",7331,4424,1220,1725,702,466,203,69,39,2907,1556,740,289,176,88,32,26
1363,8710000US3613794,"ZCTA5 13794, New York",43,27,1,13,6,5,1,1,0,16,9,4,2,1,0,0,0
1364,8710000US3613795,"ZCTA5 13795, New York",1476,1036,201,425,172,145,60,23,10,440,168,124,68,50,19,7,4
1365,8710000US3613796,"ZCTA5 13796, New York",491,395,102,166,52,43,21,5,6,96,27,36,10,9,9,3,2
1366,8710000US3613797,"ZCTA5 13797, New York",835,709,141,284,120,89,44,19,12,126,28,31,27,19,12,6,3
1367,8710000US3613801,"ZCTA5 13801, New York",543,470,114,205,63,42,27,13,6,73,24,20,7,13,6,2,1
1368,8710000US3613802,"ZCTA5 13802, New York",257,218,40,70,40,45,15,6,2,39,9,16,5,8,0,1,0
1369,8710000US3613803,"ZCTA5 13803, New York",1481,1182,197,475,203,179,82,30,16,299,114,79,44,40,14,7,1
1370,8710000US3613804,"ZCTA5 13804, New York",150,117,23,44,23,18,6,1,2,33,9,11,6,3,4,0,0
1371,8710000US3613806,"ZCTA5 13806, New York",75,58,9,25,9,10,2,1,2,17,6,7,2,1,1,0,0
1372,8710000US3613807,"ZCTA5 13807, New York",483,375,87,162,57,49,10,8,2,108,33,36,17,11,8,2,1
1373,8710000US3613808,"ZCTA5 13808, New York",726,571,130,254,79,58,28,18,4,155,74,38,19,13,9,2,0
1374,8710000US3613809,"ZCTA5 13809, New York",619,520,126,227,74,62,16,6,9,99,31,30,8,19,7,3,1
1375,8710000US3613810,"ZCTA5 13810, New York",494,408,97,177,66,46,17,4,1,86,38,29,12,4,3,0,0
1376,8710000US3613811,"ZCTA5 13811, New York",1647,1381,277,544,223,209,73,30,25,266,108,73,27,30,18,6,4
1377,8710000US3613812,"ZCTA5 13812, New York",905,723,139,303,111,106,43,14,7,182,66,42,27,26,9,6,6
1378,8710000US3613813,"ZCTA5 13813, New York",357,294,66,110,43,42,21,6,6,63,16,16,11,12,5,2,1
1379,8710000US3613815,"ZCTA5 13815, New York",5539,3632,841,1471,583,439,213,57,28,1907,877,446,249,181,97,36,21
1380,8710000US3613820,"ZCTA5 13820, New York",7411,4501,1209,1881,665,491,188,42,25,2910,1288,864,434,212,67,26,19
1381,8710000US3613825,"ZCTA5 13825, New York",1369,1074,239,438,185,139,51,15,7,295,119,78,46,37,11,2,2
1382,8710000US3613826,"ZCTA5 13826, New York",22,19,4,9,2,3,0,0,1,3,1,1,1,0,0,0,0
1383,8710000US3613827,"ZCTA5 13827, New York",4635,3310,706,1376,535,421,172,57,43,1325,602,355,164,107,55,30,12
1384,8710000US3613830,"ZCTA5 13830, New York",1879,1547,360,626,233,192,85,33,18,332,115,93,62,29,21,9,3
1385,8710000US3613832,"ZCTA5 13832, New York",258,206,44,83,29,28,11,7,4,52,12,10,12,10,5,1,2
1386,8710000US3613833,"ZCTA5 13833, New York",1629,1370,290,540,228,204,72,28,8,259,88,61,41,37,22,6,4
1387,8710000US3613834,"ZCTA5 13834, New York",58,39,18,12,3,2,3,1,0,19,10,6,0,1,2,0,0
1388,8710000US3613835,"ZCTA5 13835, New York",590,486,108,191,74,74,26,6,7,104,37,29,11,10,10,4,3
1389,8710000US3613838,"ZCTA5 13838, New York",1840,1114,269,426,183,148,61,18,9,726,344,190,95,52,32,10,3
1390,8710000US3613839,"ZCTA5 13839, New York",561,504,114,219,78,56,22,10,5,57,24,15,7,9,1,1,0
1391,8710000US3613841,"ZCTA5 13841, New York",209,169,38,71,25,21,10,2,2,40,15,8,5,3,7,2,0
1392,8710000US3613842,"ZCTA5 13842, New York",178,156,29,68,24,16,14,3,2,22,4,8,3,6,0,1,0
1393,8710000US3613843,"ZCTA5 13843, New York",763,660,153,273,102,84,34,9,5,103,36,32,17,7,9,2,0
1394,8710000US3613844,"ZCTA5 13844, New York",278,237,46,100,45,22,20,4,0,41,7,13,9,5,6,1,0
1395,8710000US3613845,"ZCTA5 13845, New York",31,21,4,12,3,2,0,0,0,10,2,1,3,0,2,2,0
1396,8710000US3613846,"ZCTA5 13846, New York",127,101,25,45,12,13,2,1,3,26,10,11,3,1,1,0,0
1397,8710000US3613847,"ZCTA5 13847, New York",28,20,4,7,5,4,0,0,0,8,5,0,1,2,0,0,0
1398,8710000US3613849,"ZCTA5 13849, New York",1893,1572,403,672,228,165,64,24,16,321,117,100,43,36,16,8,1
1399,8710000US3613850,"ZCTA5 13850, New York",7952,6442,1508,2580,1016,893,317,85,43,1510,724,375,151,197,35,20,8
1400,8710000US3613856,"ZCTA5 13856, New York",2727,1930,500,797,288,207,91,29,18,797,346,181,124,81,47,12,6
1401,8710000US3613859,"ZCTA5 13859, New York",74,58,12,27,9,8,2,0,0,16,7,6,2,0,0,0,1
1402,8710000US3613860,"ZCTA5 13860, New York",34,26,7,11,5,1,1,1,0,8,1,5,1,1,0,0,0
1403,8710000US3613861,"ZCTA5 13861, New York",161,142,19,66,31,13,11,1,1,19,8,7,1,3,0,0,0
1404,8710000US3613862,"ZCTA5 13862, New York",1570,1240,221,504,214,194,58,35,14,330,111,87,60,39,19,8,6
1405,8710000US3613863,"ZCTA5 13863, New York",231,182,33,68,26,31,15,5,4,49,10,11,4,12,8,3,1
1406,8710000US3613864,"ZCTA5 13864, New York",476,372,98,158,54,43,12,2,5,104,34,32,16,14,3,2,3
1407,8710000US3613865,"ZCTA5 13865, New York",2389,2005,401,760,341,298,133,40,32,384,143,101,56,58,17,7,2
1408,8710000US3613901,"ZCTA5 13901, New York",7836,4828,1270,1817,753,623,250,82,33,3008,1694,685,301,168,85,42,33
1409,8710000US3613902,"ZCTA5 13902, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,8710000US3613903,"ZCTA5 13903, New York",7002,4955,1307,1949,784,562,238,74,41,2047,918,564,245,173,96,26,25
1411,8710000US3613904,"ZCTA5 13904, New York",3549,2393,614,933,402,270,124,39,11,1156,581,278,155,84,37,13,8
1412,8710000US3613905,"ZCTA5 13905, New York",9862,5267,1684,2099,699,485,192,69,39,4595,2217,1226,550,303,158,67,74
1413,8710000US3614001,"ZCTA5 14001, New York",3834,3052,678,1215,459,451,178,41,30,782,391,196,91,70,21,10,3
1414,8710000US3614004,"ZCTA5 14004, New York",4019,3425,616,1386,574,542,204,74,29,594,282,155,75,48,16,12,6
1415,8710000US3614005,"ZCTA5 14005, New York",702,582,102,206,93,102,58,16,5,120,44,22,22,11,11,4,6
1416,8710000US3614006,"ZCTA5 14006, New York",3916,3174,775,1177,561,425,158,57,21,742,315,204,108,69,33,8,5
1417,8710000US3614008,"ZCTA5 14008, New York",504,411,70,158,71,59,30,12,11,93,37,19,14,15,4,1,3
1418,8710000US3614009,"ZCTA5 14009, New York",2331,1769,422,685,286,245,91,24,16,562,257,135,80,50,23,10,7
1419,8710000US3614011,"ZCTA5 14011, New York",2359,1831,355,700,321,273,125,36,21,528,222,134,88,60,14,8,2
1420,8710000US3614012,"ZCTA5 14012, New York",870,729,133,303,122,84,49,21,17,141,57,34,26,13,7,2,2
1421,8710000US3614013,"ZCTA5 14013, New York",472,411,75,163,65,76,25,4,3,61,15,16,17,7,5,1,0
1422,8710000US3614020,"ZCTA5 14020, New York",8846,5630,1378,2241,904,719,252,87,49,3216,1611,810,401,218,114,36,26
1423,8710000US3614024,"ZCTA5 14024, New York",615,535,117,203,75,81,30,19,10,80,23,19,10,11,9,5,3
1424,8710000US3614025,"ZCTA5 14025, New York",1180,966,180,377,153,169,68,15,4,214,83,60,38,25,7,0,1
1425,8710000US3614026,"ZCTA5 14026, New York",266,217,47,82,26,42,13,3,4,49,26,15,3,1,3,0,1
1426,8710000US3614028,"ZCTA5 14028, New York",604,517,106,207,85,70,35,11,3,87,28,20,24,8,5,1,1
1427,8710000US3614030,"ZCTA5 14030, New York",685,551,115,219,85,73,33,20,6,134,52,46,22,7,4,0,3
1428,8710000US3614031,"ZCTA5 14031, New York",3566,2942,587,1141,467,443,197,79,28,624,382,131,64,27,14,2,4
1429,8710000US3614032,"ZCTA5 14032, New York",2566,2241,270,678,386,563,242,81,21,325,177,63,36,24,18,4,3
1430,8710000US3614033,"ZCTA5 14033, New York",857,746,134,298,120,127,48,14,5,111,51,35,10,8,5,2,0
1431,8710000US3614034,"ZCTA5 14034, New York",683,584,130,231,80,88,32,11,12,99,37,29,17,8,5,3,0
1432,8710000US3614035,"ZCTA5 14035, New York",53,35,13,12,5,3,2,0,0,18,6,3,2,6,1,0,0
1433,8710000US3614036,"ZCTA5 14036, New York",2001,1627,298,650,261,267,114,23,14,374,160,99,56,36,16,4,3
1434,8710000US3614037,"ZCTA5 14037, New York",440,387,64,154,78,62,18,7,4,53,20,9,8,8,6,2,0
1435,8710000US3614039,"ZCTA5 14039, New York",45,33,7,18,3,2,1,1,1,12,7,2,1,2,0,0,0
1436,8710000US3614040,"ZCTA5 14040, New York",839,729,120,302,139,94,44,18,12,110,48,33,15,7,5,2,0
1437,8710000US3614041,"ZCTA5 14041, New York",85,65,10,28,13,9,3,0,2,20,7,3,5,3,0,1,1
1438,8710000US3614042,"ZCTA5 14042, New York",1588,1163,273,457,177,153,65,25,13,425,168,115,63,37,28,11,3
1439,8710000US3614043,"ZCTA5 14043, New York",10547,7502,1912,2941,1196,979,370,71,33,3045,1557,816,337,214,83,27,11
1440,8710000US3614047,"ZCTA5 14047, New York",2507,2086,458,812,326,292,148,33,17,421,203,98,64,31,22,3,0
1441,8710000US3614048,"ZCTA5 14048, New York",4914,3519,1061,1444,501,341,121,37,14,1395,702,344,164,106,53,11,15
1442,8710000US3614051,"ZCTA5 14051, New York",6403,5747,919,2062,1003,1139,465,125,34,656,301,217,64,48,15,9,2
1443,8710000US3614052,"ZCTA5 14052, New York",6771,5679,1171,2123,943,915,354,124,49,1092,621,262,102,69,26,10,2
1444,8710000US3614054,"ZCTA5 14054, New York",498,413,81,167,57,71,22,10,5,85,30,23,13,8,9,0,2
1445,8710000US3614055,"ZCTA5 14055, New York",555,493,85,208,82,89,19,9,1,62,35,14,7,2,4,0,0
1446,8710000US3614057,"ZCTA5 14057, New York",3056,2579,443,1026,416,444,169,51,30,477,237,114,59,38,16,10,3
1447,8710000US3614058,"ZCTA5 14058, New York",742,645,114,254,112,110,38,11,6,97,28,29,17,9,8,1,5
1448,8710000US3614059,"ZCTA5 14059, New York",3521,3092,560,1315,486,453,202,45,31,429,202,114,66,28,12,4,3
1449,8710000US3614060,"ZCTA5 14060, New York",178,150,31,69,24,15,7,2,2,28,9,7,5,5,1,1,0
1450,8710000US3614061,"ZCTA5 14061, New York",117,83,21,26,13,11,10,2,0,34,12,9,2,7,3,1,0
1451,8710000US3614062,"ZCTA5 14062, New York",1312,1107,242,448,180,165,49,11,12,205,80,51,33,27,8,4,2
1452,8710000US3614063,"ZCTA5 14063, New York",4994,3108,699,1285,495,414,149,46,20,1886,803,560,281,175,49,12,6
1453,8710000US3614065,"ZCTA5 14065, New York",685,593,98,244,98,88,36,19,10,92,25,18,19,17,7,3,3
1454,8710000US3614066,"ZCTA5 14066, New York",504,420,76,177,67,65,24,4,7,84,28,22,9,15,7,2,1
1455,8710000US3614067,"ZCTA5 14067, New York",1845,1564,310,588,263,251,104,32,16,281,85,79,52,39,14,9,3
1456,8710000US3614068,"ZCTA5 14068, New York",2478,1816,365,622,315,337,126,36,15,662,446,133,46,23,10,3,1
1457,8710000US3614069,"ZCTA5 14069, New York",362,301,73,123,45,42,13,3,2,61,29,22,9,1,0,0,0
1458,8710000US3614070,"ZCTA5 14070, New York",1816,1306,349,516,188,146,77,17,13,510,255,111,77,33,21,7,6
1459,8710000US3614072,"ZCTA5 14072, New York",7423,6127,1066,2327,1043,1055,458,126,52,1296,647,407,131,77,20,13,1
1460,8710000US3614075,"ZCTA5 14075, New York",16866,13036,2761,4898,2241,1994,845,233,64,3830,2158,992,374,208,67,22,9
1461,8710000US3614080,"ZCTA5 14080, New York",1702,1429,268,582,236,213,92,25,13,273,128,71,41,18,9,6,0
1462,8710000US3614081,"ZCTA5 14081, New York",739,586,152,234,92,66,25,13,4,153,55,51,23,13,5,5,1
1463,8710000US3614082,"ZCTA5 14082, New York",173,138,30,61,21,19,4,2,1,35,10,14,7,1,2,0,1
1464,8710000US3614085,"ZCTA5 14085, New York",2515,2390,347,799,468,516,188,52,20,125,39,28,24,21,8,3,2
1465,8710000US3614086,"ZCTA5 14086, New York",11886,9893,1772,3390,1759,1965,767,174,66,1993,1088,532,189,121,45,10,8
1466,8710000US3614091,"ZCTA5 14091, New York",302,268,45,112,49,37,15,8,2,34,10,12,2,5,4,0,1
1467,8710000US3614092,"ZCTA5 14092, New York",4509,3475,858,1364,541,458,178,60,16,1034,610,273,84,48,14,4,1
1468,8710000US3614094,"ZCTA5 14094, New York",19191,13858,3070,5277,2278,2103,807,222,101,5333,2655,1392,669,363,161,57,36
1469,8710000US3614098,"ZCTA5 14098, New York",1072,891,183,342,146,115,59,24,22,181,64,44,30,27,10,2,4
1470,8710000US3614101,"ZCTA5 14101, New York",699,566,119,238,87,62,43,12,5,133,39,45,19,20,6,3,1
1471,8710000US3614102,"ZCTA5 14102, New York",466,413,67,149,62,84,39,9,3,53,23,13,7,5,1,4,0
1472,8710000US3614103,"ZCTA5 14103, New York",4042,2884,700,1104,453,390,147,56,34,1158,509,269,150,124,58,32,16
1473,8710000US3614105,"ZCTA5 14105, New York",1758,1408,251,559,245,211,103,24,15,350,164,85,46,35,14,2,4
1474,8710000US3614108,"ZCTA5 14108, New York",2196,1861,389,689,331,286,117,37,12,335,129,86,65,37,16,1,1
1475,8710000US3614109,"ZCTA5 14109, New York",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1476,8710000US3614111,"ZCTA5 14111, New York",1232,996,207,373,158,145,66,34,13,236,106,59,33,24,8,6,0
1477,8710000US3614112,"ZCTA5 14112, New York",25,20,3,6,5,3,1,1,1,5,0,2,1,1,1,0,0
1478,8710000US3614113,"ZCTA5 14113, New York",261,231,45,93,32,29,23,4,5,30,13,3,6,6,1,1,0
1479,8710000US3614120,"ZCTA5 14120, New York",18386,13189,2792,4969,2209,2100,826,215,78,5197,2882,1296,522,290,154,37,16
1480,8710000US3614125,"ZCTA5 14125, New York",1334,1016,192,374,162,172,75,25,16,318,106,71,67,40,20,9,5
1481,8710000US3614126,"ZCTA5 14126, New York",276,201,77,87,13,14,6,2,2,75,30,22,9,8,2,3,1
1482,8710000US3614127,"ZCTA5 14127, New York",11431,8689,1599,3218,1426,1482,708,196,60,2742,1405,841,249,157,51,24,15
1483,8710000US3614129,"ZCTA5 14129, New York",472,388,96,149,58,54,20,8,3,84,41,19,10,9,2,2,1
1484,8710000US3614130,"ZCTA5 14130, New York",90,65,10,27,8,10,5,2,3,25,9,1,4,7,3,1,0
1485,8710000US3614131,"ZCTA5 14131, New York",2044,1674,358,630,292,250,107,27,10,370,157,89,54,39,25,2,4
1486,8710000US3614132,"ZCTA5 14132, New York",2182,1760,325,718,297,252,106,49,13,422,184,118,56,43,12,2,7
1487,8710000US3614134,"ZCTA5 14134, New York",40,38,4,21,4,6,2,0,1,2,0,1,1,0,0,0,0
1488,8710000US3614135,"ZCTA5 14135, New York",50,40,8,19,6,4,1,0,2,10,6,2,1,1,0,0,0
1489,8710000US3614136,"ZCTA5 14136, New York",1942,1519,354,599,241,209,77,23,16,423,173,98,79,41,23,4,5
1490,8710000US3614138,"ZCTA5 14138, New York",729,575,121,227,98,68,32,19,10,154,52,28,30,26,8,2,8
1491,8710000US3614139,"ZCTA5 14139, New York",855,729,154,299,117,101,45,12,1,126,50,38,18,13,4,2,1
1492,8710000US3614141,"ZCTA5 14141, New York",3009,2193,472,861,336,310,133,50,31,816,365,209,132,59,31,12,8
1493,8710000US3614143,"ZCTA5 14143, New York",494,400,84,174,62,59,16,4,1,94,29,28,23,8,2,1,3
1494,8710000US3614145,"ZCTA5 14145, New York",623,510,81,227,82,63,41,12,4,113,45,34,17,11,4,2,0
1495,8710000US3614150,"ZCTA5 14150, New York",17656,13272,3755,5038,1991,1633,624,169,62,4384,2252,1215,467,244,132,46,28
1496,8710000US3614167,"ZCTA5 14167, New York",674,576,128,253,85,65,33,9,3,98,35,24,18,14,4,3,0
1497,8710000US3614168,"ZCTA5 14168, New York",10,8,1,5,1,1,0,0,0,2,1,0,0,1,0,0,0
1498,8710000US3614169,"ZCTA5 14169, New York",66,43,18,13,1,7,4,0,0,23,5,8,7,3,0,0,0
1499,8710000US3614170,"ZCTA5 14170, New York",901,774,163,298,118,123,54,15,3,127,60,35,13,13,3,1,2
1500,8710000US3614171,"ZCTA5 14171, New York",826,699,162,290,103,84,35,19,6,127,46,34,23,9,13,1,1
1501,8710000US3614172,"ZCTA5 14172, New York",1253,1030,204,427,165,144,61,23,6,223,110,55,32,14,6,4,2
1502,8710000US3614173,"ZCTA5 14173, New York",179,114,35,44,16,12,5,1,1,65,25,23,7,9,0,1,0
1503,8710000US3614174,"ZCTA5 14174, New York",2291,1896,388,772,300,278,117,27,14,395,183,104,54,35,9,5,5
1504,8710000US3614201,"ZCTA5 14201, New York",2524,767,323,295,88,38,14,5,4,1757,1191,412,100,33,12,2,7
1505,8710000US3614202,"ZCTA5 14202, New York",1208,378,190,160,17,8,3,0,0,830,595,196,22,15,1,0,1
1506,8710000US3614203,"ZCTA5 14203, New York",295,0,0,0,0,0,0,0,0,295,182,104,8,0,1,0,0
1507,8710000US3614204,"ZCTA5 14204, New York",651,312,110,123,36,19,15,6,3,339,193,73,42,13,10,6,2
1508,8710000US3614206,"ZCTA5 14206, New York",8110,5078,1762,1742,755,494,217,69,39,3032,1469,719,418,241,124,34,27
1509,8710000US3614207,"ZCTA5 14207, New York",6384,3086,1112,1011,472,286,117,50,38,3298,1540,813,433,274,133,63,42
1510,8710000US3614208,"ZCTA5 14208, New York",341,54,29,9,4,9,3,0,0,287,124,44,49,32,24,6,8
1511,8710000US3614209,"ZCTA5 14209, New York",1988,571,184,234,60,68,17,4,4,1417,987,323,74,19,8,4,2
1512,8710000US3614210,"ZCTA5 14210, New York",5371,2696,864,930,420,278,126,45,33,2675,1135,687,397,251,122,59,24
1513,8710000US3614211,"ZCTA5 14211, New York",1773,1083,421,380,147,72,32,14,17,690,353,163,81,52,18,9,14
1514,8710000US3614212,"ZCTA5 14212, New York",2519,1562,567,512,240,137,70,24,12,957,548,203,93,65,35,8,5
1515,8710000US3614213,"ZCTA5 14213, New York",4438,1911,705,701,257,144,61,26,17,2527,1164,737,338,159,79,27,23
1516,8710000US3614214,"ZCTA5 14214, New York",3989,2218,595,850,377,248,103,35,10,1771,828,485,232,152,45,20,9
1517,8710000US3614215,"ZCTA5 14215, New York",2472,1730,654,616,212,150,57,26,15,742,335,212,79,53,31,22,10
1518,8710000US3614216,"ZCTA5 14216, New York",8351,4578,1470,1716,693,474,166,43,16,3773,1938,1184,426,144,58,16,7
1519,8710000US3614217,"ZCTA5 14217, New York",10138,6726,1898,2413,1092,867,339,84,33,3412,2116,811,289,121,48,19,8
1520,8710000US3614218,"ZCTA5 14218, New York",7218,4118,1311,1529,566,414,164,79,55,3100,1674,721,317,197,110,44,37
1521,8710000US3614219,"ZCTA5 14219, New York",4925,3342,938,1176,558,440,153,57,20,1583,775,428,225,95,38,12,10
1522,8710000US3614220,"ZCTA5 14220, New York",9299,6165,1788,2142,975,718,361,124,57,3134,1325,891,452,271,129,47,19
1523,8710000US3614221,"ZCTA5 14221, New York",20360,15825,4065,5896,2298,2302,898,277,89,4535,2869,1105,329,151,56,15,10
1524,8710000US3614222,"ZCTA5 14222, New York",5724,2122,716,846,261,189,73,24,13,3602,2180,1063,285,57,12,3,2
1525,8710000US3614223,"ZCTA5 14223, New York",9167,7657,2192,2799,1163,1011,362,95,35,1510,726,418,186,100,50,23,7
1526,8710000US3614224,"ZCTA5 14224, New York",16593,12879,3111,4756,2113,1877,765,198,59,3714,2123,977,353,167,64,22,8
1527,8710000US3614225,"ZCTA5 14225, New York",13526,10455,3320,3885,1587,1104,413,109,37,3071,1474,898,382,187,96,23,11
1528,8710000US3614226,"ZCTA5 14226, New York",10337,8209,2280,3032,1259,1099,408,99,32,2128,1063,643,230,125,47,14,6
1529,8710000US3614227,"ZCTA5 14227, New York",9761,6814,1751,2703,1140,860,262,70,28,2947,1590,863,276,140,62,10,6
1530,8710000US3614228,"ZCTA5 14228, New York",7217,4205,1184,1512,614,583,229,62,21,3012,1300,832,385,368,84,30,13
1531,8710000US3614261,"ZCTA5 14261, New York",2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
1532,8710000US3614301,"ZCTA5 14301, New York",4078,1936,734,662,288,156,68,21,7,2142,1122,528,255,142,57,29,9
1533,8710000US3614302,"ZCTA5 14302, New York",87,54,54,0,0,0,0,0,0,33,33,0,0,0,0,0,0
1534,8710000US3614303,"ZCTA5 14303, New York",1881,899,387,281,125,61,31,9,5,982,501,248,116,69,33,8,7
1535,8710000US3614304,"ZCTA5 14304, New York",12385,9193,2510,3372,1553,1151,435,119,53,3192,1699,809,353,212,77,28,14
1536,8710000US3614305,"ZCTA5 14305, New York",4549,3239,980,1151,530,364,134,58,22,1310,536,344,190,126,72,25,17
1537,8710000US3614411,"ZCTA5 14411, New York",4545,3351,783,1271,552,437,187,81,40,1194,524,302,160,109,58,25,16
1538,8710000US3614414,"ZCTA5 14414, New York",2825,2096,448,795,343,337,125,32,16,729,353,217,88,47,14,7,3
1539,8710000US3614415,"ZCTA5 14415, New York",52,36,10,12,8,3,2,1,0,16,3,5,3,3,0,2,0
1540,8710000US3614416,"ZCTA5 14416, New York",1428,1171,190,472,207,167,92,32,11,257,115,65,38,20,10,2,7
1541,8710000US3614418,"ZCTA5 14418, New York",544,462,95,215,74,52,12,7,7,82,31,24,6,12,6,2,1
1542,8710000US3614420,"ZCTA5 14420, New York",6717,4327,815,1652,707,702,313,95,43,2390,1070,640,358,208,66,33,15
1543,8710000US3614422,"ZCTA5 14422, New York",921,819,169,309,147,118,54,15,7,102,31,32,17,11,7,3,1
1544,8710000US3614423,"ZCTA5 14423, New York",1801,1430,260,565,243,229,101,24,8,371,160,109,54,27,13,5,3
1545,8710000US3614424,"ZCTA5 14424, New York",10865,7287,1597,2951,1127,1004,419,133,56,3578,1788,993,414,242,91,34,16
1546,8710000US3614425,"ZCTA5 14425, New York",3812,2891,483,1051,573,504,198,56,26,921,305,282,142,112,70,10,0
1547,8710000US3614427,"ZCTA5 14427, New York",778,598,107,261,103,71,35,13,8,180,68,60,26,14,6,5,1
1548,8710000US3614428,"ZCTA5 14428, New York",3047,2504,438,948,429,440,171,47,31,543,276,171,46,32,9,6,3
1549,8710000US3614432,"ZCTA5 14432, New York",2148,1687,337,656,314,246,86,34,14,461,218,94,86,36,17,6,4
1550,8710000US3614433,"ZCTA5 14433, New York",1631,1278,257,480,233,144,95,30,39,353,133,99,43,44,23,6,5
1551,8710000US3614435,"ZCTA5 14435, New York",1183,1019,210,436,159,144,49,14,7,164,70,46,27,10,4,4,3
1552,8710000US3614437,"ZCTA5 14437, New York",3851,2841,610,1177,467,352,152,54,29,1010,457,270,135,81,39,15,13
1553,8710000US3614441,"ZCTA5 14441, New York",114,87,25,41,5,9,7,0,0,27,7,6,6,1,6,1,0
1554,8710000US3614445,"ZCTA5 14445, New York",3248,1975,634,716,294,220,80,25,6,1273,470,412,201,112,53,13,12
1555,8710000US3614450,"ZCTA5 14450, New York",15709,12418,2440,4825,2086,2061,799,160,47,3291,1758,904,337,202,62,20,8
1556,8710000US3614454,"ZCTA5 14454, New York",3079,1660,362,701,254,225,83,21,14,1419,591,310,187,233,53,28,17
1557,8710000US3614456,"ZCTA5 14456, New York",6570,4474,1103,1846,701,547,189,61,27,2096,1043,547,243,142,71,32,18
1558,8710000US3614462,"ZCTA5 14462, New York",240,203,31,87,38,32,7,5,3,37,11,10,6,7,1,1,1
1559,8710000US3614464,"ZCTA5 14464, New York",2692,2274,371,846,425,383,172,59,18,418,171,111,64,40,16,11,5
1560,8710000US3614466,"ZCTA5 14466, New York",672,553,90,250,85,82,34,10,2,119,48,33,17,10,8,3,0
1561,8710000US3614467,"ZCTA5 14467, New York",3162,2331,454,897,420,364,149,39,8,831,401,262,89,44,24,7,4
1562,8710000US3614468,"ZCTA5 14468, New York",6578,5489,913,2112,995,921,398,97,53,1089,462,292,157,117,43,12,6
