,GEO_ID,NAME,H011B001,H011B002,H011B003,H011B004
0,id,Geographic Area Name,Population in occupied housing units,Population in occupied housing units!!Owned with a mortgage or a loan,Population in occupied housing units!!Owned free and clear,Population in occupied housing units!!Renter occupied
849,8710000US3612746,"ZCTA5 12746, New York",15,8,0,7
850,8710000US3612747,"ZCTA5 12747, New York",112,35,4,73
851,8710000US3612748,"ZCTA5 12748, New York",17,9,0,8
852,8710000US3612749,"ZCTA5 12749, New York",12,8,0,4
853,8710000US3612750,"ZCTA5 12750, New York",0,0,0,0
854,8710000US3612751,"ZCTA5 12751, New York",97,20,1,76
855,8710000US3612752,"ZCTA5 12752, New York",2,0,2,0
856,8710000US3612754,"ZCTA5 12754, New York",760,174,20,566
857,8710000US3612758,"ZCTA5 12758, New York",107,32,9,66
858,8710000US3612759,"ZCTA5 12759, New York",154,24,26,104
859,8710000US3612760,"ZCTA5 12760, New York",10,1,9,0
860,8710000US3612762,"ZCTA5 12762, New York",11,2,1,8
861,8710000US3612763,"ZCTA5 12763, New York",25,9,1,15
862,8710000US3612764,"ZCTA5 12764, New York",56,28,7,21
863,8710000US3612765,"ZCTA5 12765, New York",15,8,4,3
864,8710000US3612766,"ZCTA5 12766, New York",8,0,2,6
865,8710000US3612767,"ZCTA5 12767, New York",0,0,0,0
866,8710000US3612768,"ZCTA5 12768, New York",20,10,4,6
867,8710000US3612769,"ZCTA5 12769, New York",19,6,6,7
868,8710000US3612770,"ZCTA5 12770, New York",10,1,6,3
869,8710000US3612771,"ZCTA5 12771, New York",786,295,34,457
870,8710000US3612775,"ZCTA5 12775, New York",179,137,4,38
871,8710000US3612776,"ZCTA5 12776, New York",25,16,4,5
872,8710000US3612777,"ZCTA5 12777, New York",19,8,1,10
873,8710000US3612778,"ZCTA5 12778, New York",15,11,3,1
874,8710000US3612779,"ZCTA5 12779, New York",390,88,14,288
875,8710000US3612780,"ZCTA5 12780, New York",64,38,12,14
876,8710000US3612781,"ZCTA5 12781, New York",1,1,0,0
877,8710000US3612783,"ZCTA5 12783, New York",39,15,2,22
878,8710000US3612784,"ZCTA5 12784, New York",5,0,0,5
879,8710000US3612785,"ZCTA5 12785, New York",33,32,0,1
880,8710000US3612786,"ZCTA5 12786, New York",13,7,2,4
881,8710000US3612787,"ZCTA5 12787, New York",25,9,0,16
882,8710000US3612788,"ZCTA5 12788, New York",89,39,2,48
883,8710000US3612789,"ZCTA5 12789, New York",211,83,32,96
884,8710000US3612790,"ZCTA5 12790, New York",173,91,16,66
885,8710000US3612791,"ZCTA5 12791, New York",11,0,0,11
886,8710000US3612792,"ZCTA5 12792, New York",0,0,0,0
887,8710000US3612801,"ZCTA5 12801, New York",233,66,21,146
888,8710000US3612803,"ZCTA5 12803, New York",43,18,2,23
889,8710000US3612804,"ZCTA5 12804, New York",170,69,9,92
890,8710000US3612808,"ZCTA5 12808, New York",0,0,0,0
891,8710000US3612809,"ZCTA5 12809, New York",3,1,0,2
892,8710000US3612810,"ZCTA5 12810, New York",0,0,0,0
893,8710000US3612811,"ZCTA5 12811, New York",0,0,0,0
894,8710000US3612812,"ZCTA5 12812, New York",0,0,0,0
895,8710000US3612814,"ZCTA5 12814, New York",4,2,2,0
896,8710000US3612815,"ZCTA5 12815, New York",5,5,0,0
897,8710000US3612816,"ZCTA5 12816, New York",32,14,0,18
898,8710000US3612817,"ZCTA5 12817, New York",7,7,0,0
899,8710000US3612819,"ZCTA5 12819, New York",2,1,0,1
900,8710000US3612821,"ZCTA5 12821, New York",0,0,0,0
901,8710000US3612822,"ZCTA5 12822, New York",13,11,0,2
902,8710000US3612823,"ZCTA5 12823, New York",0,0,0,0
903,8710000US3612824,"ZCTA5 12824, New York",0,0,0,0
904,8710000US3612827,"ZCTA5 12827, New York",8,5,0,3
905,8710000US3612828,"ZCTA5 12828, New York",46,24,0,22
906,8710000US3612831,"ZCTA5 12831, New York",187,101,1,85
907,8710000US3612832,"ZCTA5 12832, New York",20,12,4,4
908,8710000US3612833,"ZCTA5 12833, New York",27,17,6,4
909,8710000US3612834,"ZCTA5 12834, New York",58,25,0,33
910,8710000US3612835,"ZCTA5 12835, New York",27,8,10,9
911,8710000US3612836,"ZCTA5 12836, New York",0,0,0,0
912,8710000US3612837,"ZCTA5 12837, New York",0,0,0,0
913,8710000US3612838,"ZCTA5 12838, New York",0,0,0,0
914,8710000US3612839,"ZCTA5 12839, New York",67,20,3,44
915,8710000US3612841,"ZCTA5 12841, New York",0,0,0,0
916,8710000US3612842,"ZCTA5 12842, New York",3,3,0,0
917,8710000US3612843,"ZCTA5 12843, New York",4,4,0,0
918,8710000US3612844,"ZCTA5 12844, New York",0,0,0,0
919,8710000US3612845,"ZCTA5 12845, New York",12,0,2,10
920,8710000US3612846,"ZCTA5 12846, New York",3,0,2,1
921,8710000US3612847,"ZCTA5 12847, New York",6,0,0,6
922,8710000US3612849,"ZCTA5 12849, New York",0,0,0,0
923,8710000US3612850,"ZCTA5 12850, New York",17,11,3,3
924,8710000US3612851,"ZCTA5 12851, New York",0,0,0,0
925,8710000US3612852,"ZCTA5 12852, New York",0,0,0,0
926,8710000US3612853,"ZCTA5 12853, New York",5,0,0,5
927,8710000US3612855,"ZCTA5 12855, New York",0,0,0,0
928,8710000US3612856,"ZCTA5 12856, New York",0,0,0,0
929,8710000US3612857,"ZCTA5 12857, New York",1,0,1,0
930,8710000US3612858,"ZCTA5 12858, New York",0,0,0,0
931,8710000US3612859,"ZCTA5 12859, New York",14,10,0,4
932,8710000US3612860,"ZCTA5 12860, New York",0,0,0,0
933,8710000US3612861,"ZCTA5 12861, New York",0,0,0,0
934,8710000US3612862,"ZCTA5 12862, New York",0,0,0,0
935,8710000US3612863,"ZCTA5 12863, New York",0,0,0,0
936,8710000US3612864,"ZCTA5 12864, New York",0,0,0,0
937,8710000US3612865,"ZCTA5 12865, New York",39,23,7,9
938,8710000US3612866,"ZCTA5 12866, New York",688,235,57,396
939,8710000US3612870,"ZCTA5 12870, New York",7,7,0,0
940,8710000US3612871,"ZCTA5 12871, New York",35,16,0,19
941,8710000US3612872,"ZCTA5 12872, New York",0,0,0,0
942,8710000US3612873,"ZCTA5 12873, New York",4,3,0,1
943,8710000US3612874,"ZCTA5 12874, New York",0,0,0,0
944,8710000US3612878,"ZCTA5 12878, New York",8,0,8,0
945,8710000US3612883,"ZCTA5 12883, New York",11,3,0,8
946,8710000US3612884,"ZCTA5 12884, New York",0,0,0,0
947,8710000US3612885,"ZCTA5 12885, New York",12,10,0,2
948,8710000US3612886,"ZCTA5 12886, New York",0,0,0,0
949,8710000US3612887,"ZCTA5 12887, New York",10,4,1,5
950,8710000US3612901,"ZCTA5 12901, New York",568,116,68,384
951,8710000US3612903,"ZCTA5 12903, New York",16,12,0,4
952,8710000US3612910,"ZCTA5 12910, New York",3,0,0,3
953,8710000US3612911,"ZCTA5 12911, New York",0,0,0,0
954,8710000US3612912,"ZCTA5 12912, New York",3,1,2,0
955,8710000US3612913,"ZCTA5 12913, New York",0,0,0,0
956,8710000US3612914,"ZCTA5 12914, New York",5,0,1,4
957,8710000US3612916,"ZCTA5 12916, New York",2,2,0,0
958,8710000US3612917,"ZCTA5 12917, New York",8,7,1,0
959,8710000US3612918,"ZCTA5 12918, New York",1,0,0,1
960,8710000US3612919,"ZCTA5 12919, New York",5,0,1,4
961,8710000US3612920,"ZCTA5 12920, New York",5,0,0,5
962,8710000US3612921,"ZCTA5 12921, New York",19,0,0,19
963,8710000US3612922,"ZCTA5 12922, New York",0,0,0,0
964,8710000US3612923,"ZCTA5 12923, New York",0,0,0,0
965,8710000US3612924,"ZCTA5 12924, New York",1,1,0,0
966,8710000US3612926,"ZCTA5 12926, New York",4,0,0,4
967,8710000US3612927,"ZCTA5 12927, New York",0,0,0,0
968,8710000US3612928,"ZCTA5 12928, New York",1,0,0,1
969,8710000US3612929,"ZCTA5 12929, New York",5,0,2,3
970,8710000US3612930,"ZCTA5 12930, New York",0,0,0,0
971,8710000US3612932,"ZCTA5 12932, New York",1,0,0,1
972,8710000US3612933,"ZCTA5 12933, New York",0,0,0,0
973,8710000US3612934,"ZCTA5 12934, New York",0,0,0,0
974,8710000US3612935,"ZCTA5 12935, New York",1,0,0,1
975,8710000US3612936,"ZCTA5 12936, New York",0,0,0,0
976,8710000US3612937,"ZCTA5 12937, New York",6,2,1,3
977,8710000US3612939,"ZCTA5 12939, New York",1,0,0,1
978,8710000US3612941,"ZCTA5 12941, New York",2,2,0,0
979,8710000US3612942,"ZCTA5 12942, New York",0,0,0,0
980,8710000US3612943,"ZCTA5 12943, New York",0,0,0,0
981,8710000US3612944,"ZCTA5 12944, New York",11,5,0,6
982,8710000US3612945,"ZCTA5 12945, New York",2,2,0,0
983,8710000US3612946,"ZCTA5 12946, New York",21,0,1,20
984,8710000US3612950,"ZCTA5 12950, New York",0,0,0,0
985,8710000US3612952,"ZCTA5 12952, New York",8,8,0,0
986,8710000US3612953,"ZCTA5 12953, New York",32,17,1,14
987,8710000US3612955,"ZCTA5 12955, New York",0,0,0,0
988,8710000US3612956,"ZCTA5 12956, New York",5,0,5,0
989,8710000US3612957,"ZCTA5 12957, New York",5,3,2,0
990,8710000US3612958,"ZCTA5 12958, New York",0,0,0,0
991,8710000US3612959,"ZCTA5 12959, New York",0,0,0,0
992,8710000US3612960,"ZCTA5 12960, New York",0,0,0,0
993,8710000US3612961,"ZCTA5 12961, New York",0,0,0,0
994,8710000US3612962,"ZCTA5 12962, New York",44,36,4,4
995,8710000US3612964,"ZCTA5 12964, New York",2,0,2,0
996,8710000US3612965,"ZCTA5 12965, New York",0,0,0,0
997,8710000US3612966,"ZCTA5 12966, New York",14,6,0,8
998,8710000US3612967,"ZCTA5 12967, New York",7,0,2,5
999,8710000US3612969,"ZCTA5 12969, New York",0,0,0,0
1000,8710000US3612970,"ZCTA5 12970, New York",3,2,0,1
1001,8710000US3612972,"ZCTA5 12972, New York",63,40,7,16
1002,8710000US3612973,"ZCTA5 12973, New York",0,0,0,0
1003,8710000US3612974,"ZCTA5 12974, New York",2,0,2,0
1004,8710000US3612975,"ZCTA5 12975, New York",0,0,0,0
1005,8710000US3612976,"ZCTA5 12976, New York",0,0,0,0
1006,8710000US3612977,"ZCTA5 12977, New York",0,0,0,0
1007,8710000US3612978,"ZCTA5 12978, New York",6,0,0,6
1008,8710000US3612979,"ZCTA5 12979, New York",14,2,2,10
1009,8710000US3612980,"ZCTA5 12980, New York",0,0,0,0
1010,8710000US3612981,"ZCTA5 12981, New York",3,3,0,0
1011,8710000US3612983,"ZCTA5 12983, New York",64,14,2,48
1012,8710000US3612985,"ZCTA5 12985, New York",8,6,0,2
1013,8710000US3612986,"ZCTA5 12986, New York",20,5,3,12
1014,8710000US3612987,"ZCTA5 12987, New York",0,0,0,0
1015,8710000US3612989,"ZCTA5 12989, New York",0,0,0,0
1016,8710000US3612992,"ZCTA5 12992, New York",25,17,5,3
1017,8710000US3612993,"ZCTA5 12993, New York",1,0,0,1
1018,8710000US3612996,"ZCTA5 12996, New York",7,7,0,0
1019,8710000US3612997,"ZCTA5 12997, New York",0,0,0,0
1020,8710000US3612998,"ZCTA5 12998, New York",8,0,0,8
1021,8710000US3613020,"ZCTA5 13020, New York",0,0,0,0
1022,8710000US3613021,"ZCTA5 13021, New York",1237,263,60,914
1023,8710000US3613024,"ZCTA5 13024, New York",0,0,0,0
1024,8710000US3613026,"ZCTA5 13026, New York",2,0,2,0
1025,8710000US3613027,"ZCTA5 13027, New York",377,230,16,131
1026,8710000US3613028,"ZCTA5 13028, New York",4,0,4,0
1027,8710000US3613029,"ZCTA5 13029, New York",79,54,3,22
1028,8710000US3613030,"ZCTA5 13030, New York",25,11,3,11
1029,8710000US3613031,"ZCTA5 13031, New York",257,87,2,168
1030,8710000US3613032,"ZCTA5 13032, New York",92,49,4,39
1031,8710000US3613033,"ZCTA5 13033, New York",10,9,1,0
1032,8710000US3613034,"ZCTA5 13034, New York",4,3,1,0
1033,8710000US3613035,"ZCTA5 13035, New York",24,12,1,11
1034,8710000US3613036,"ZCTA5 13036, New York",11,4,0,7
1035,8710000US3613037,"ZCTA5 13037, New York",52,37,8,7
1036,8710000US3613039,"ZCTA5 13039, New York",351,279,14,58
1037,8710000US3613040,"ZCTA5 13040, New York",11,8,1,2
1038,8710000US3613041,"ZCTA5 13041, New York",587,513,21,53
1039,8710000US3613042,"ZCTA5 13042, New York",7,4,3,0
1040,8710000US3613044,"ZCTA5 13044, New York",0,0,0,0
1041,8710000US3613045,"ZCTA5 13045, New York",505,98,30,377
1042,8710000US3613051,"ZCTA5 13051, New York",0,0,0,0
1043,8710000US3613052,"ZCTA5 13052, New York",3,3,0,0
1044,8710000US3613053,"ZCTA5 13053, New York",168,15,0,153
1045,8710000US3613054,"ZCTA5 13054, New York",0,0,0,0
1046,8710000US3613057,"ZCTA5 13057, New York",264,99,20,145
1047,8710000US3613060,"ZCTA5 13060, New York",4,0,0,4
1048,8710000US3613061,"ZCTA5 13061, New York",2,0,0,2
1049,8710000US3613062,"ZCTA5 13062, New York",5,0,0,5
1050,8710000US3613063,"ZCTA5 13063, New York",3,0,2,1
1051,8710000US3613064,"ZCTA5 13064, New York",0,0,0,0
1052,8710000US3613066,"ZCTA5 13066, New York",217,95,6,116
1053,8710000US3613068,"ZCTA5 13068, New York",59,25,6,28
1054,8710000US3613069,"ZCTA5 13069, New York",144,44,11,89
1055,8710000US3613071,"ZCTA5 13071, New York",7,1,1,5
1056,8710000US3613072,"ZCTA5 13072, New York",5,0,5,0
1057,8710000US3613073,"ZCTA5 13073, New York",34,13,0,21
1058,8710000US3613074,"ZCTA5 13074, New York",20,18,2,0
1059,8710000US3613076,"ZCTA5 13076, New York",3,0,2,1
1060,8710000US3613077,"ZCTA5 13077, New York",29,6,9,14
1061,8710000US3613078,"ZCTA5 13078, New York",200,133,12,55
1062,8710000US3613080,"ZCTA5 13080, New York",12,12,0,0
1063,8710000US3613081,"ZCTA5 13081, New York",0,0,0,0
1064,8710000US3613082,"ZCTA5 13082, New York",17,10,7,0
1065,8710000US3613083,"ZCTA5 13083, New York",0,0,0,0
1066,8710000US3613084,"ZCTA5 13084, New York",16,12,2,2
1067,8710000US3613087,"ZCTA5 13087, New York",2,0,0,2
1068,8710000US3613088,"ZCTA5 13088, New York",860,250,21,589
1069,8710000US3613090,"ZCTA5 13090, New York",1460,660,64,736
1070,8710000US3613092,"ZCTA5 13092, New York",16,3,4,9
1071,8710000US3613101,"ZCTA5 13101, New York",14,7,0,7
1072,8710000US3613102,"ZCTA5 13102, New York",0,0,0,0
1073,8710000US3613103,"ZCTA5 13103, New York",8,0,0,8
1074,8710000US3613104,"ZCTA5 13104, New York",227,140,16,71
1075,8710000US3613108,"ZCTA5 13108, New York",17,13,0,4
1076,8710000US3613110,"ZCTA5 13110, New York",1,0,0,1
1077,8710000US3613111,"ZCTA5 13111, New York",0,0,0,0
1078,8710000US3613112,"ZCTA5 13112, New York",8,3,5,0
1079,8710000US3613113,"ZCTA5 13113, New York",0,0,0,0
1080,8710000US3613114,"ZCTA5 13114, New York",24,17,4,3
1081,8710000US3613115,"ZCTA5 13115, New York",0,0,0,0
1082,8710000US3613116,"ZCTA5 13116, New York",19,9,0,10
1083,8710000US3613117,"ZCTA5 13117, New York",0,0,0,0
1084,8710000US3613118,"ZCTA5 13118, New York",29,9,4,16
1085,8710000US3613120,"ZCTA5 13120, New York",156,72,44,40
1086,8710000US3613122,"ZCTA5 13122, New York",4,2,0,2
1087,8710000US3613123,"ZCTA5 13123, New York",0,0,0,0
1088,8710000US3613124,"ZCTA5 13124, New York",0,0,0,0
1089,8710000US3613126,"ZCTA5 13126, New York",295,84,14,197
1090,8710000US3613131,"ZCTA5 13131, New York",22,9,3,10
1091,8710000US3613132,"ZCTA5 13132, New York",24,10,11,3
1092,8710000US3613134,"ZCTA5 13134, New York",13,6,5,2
1093,8710000US3613135,"ZCTA5 13135, New York",27,15,2,10
1094,8710000US3613136,"ZCTA5 13136, New York",0,0,0,0
1095,8710000US3613138,"ZCTA5 13138, New York",0,0,0,0
1096,8710000US3613140,"ZCTA5 13140, New York",31,12,3,16
1097,8710000US3613141,"ZCTA5 13141, New York",0,0,0,0
1098,8710000US3613142,"ZCTA5 13142, New York",12,0,0,12
1099,8710000US3613143,"ZCTA5 13143, New York",34,12,2,20
1100,8710000US3613144,"ZCTA5 13144, New York",1,1,0,0
1101,8710000US3613145,"ZCTA5 13145, New York",2,2,0,0
